date,day,month,year,hour,israel_energy_demand,jordan_energy_demand,west_bank_energy_demand,gaza_energy_demand,israel_wind,israel_solar,jordan_wind,jordan_solar,west_bank_wind,west_bank_solar,gaza_wind,gaza_solar
2030-09-24 22:00:00,24,9,2030,22,12075.752731501303,3653.5555227714494,920.9645439195479,239.45078142868863,0.34,0.0,0.1,0.0,0.3,0.0,0.3,0.0
2030-09-24 23:00:00,24,9,2030,23,11278.41077189947,3533.4781063788732,890.6447234645324,231.5676281167887,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
2030-09-25 00:00:00,25,9,2030,0,10641.30167392273,3330.1470146207776,839.4047973049107,218.24524722242728,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2030-09-25 01:00:00,25,9,2030,1,10173.296378421865,3154.0334705783325,795.1403642298777,206.73649465173722,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2030-09-25 02:00:00,25,9,2030,2,9861.120272046854,3021.147796437215,761.6721344102612,198.03475486021216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-09-25 03:00:00,25,9,2030,3,9692.979363967008,2952.303411038805,744.398209233615,193.54353447758945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-09-25 04:00:00,25,9,2030,4,9780.535024813997,2918.6817344488836,735.7612467253435,191.29792412617488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-09-25 05:00:00,25,9,2030,5,10079.321749619321,2790.599156963469,703.3726371191965,182.87688562857664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-09-25 06:00:00,25,9,2030,6,10456.505531528961,2854.6404457061763,719.56694192227,187.08740487737575,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
2030-09-25 07:00:00,25,9,2030,7,11737.55128588216,3210.0695982282014,809.1754282858059,210.3856113126827,0.0,0.18,0.05,0.06,0.0,0.0,0.0,0.0
2030-09-25 08:00:00,25,9,2030,8,12911.661313901115,3560.695654094524,897.7042944358723,233.403116614166,0.0,0.45,0.04,0.27,0.0,0.2,0.0,0.32020644371353635
2030-09-25 09:00:00,25,9,2030,9,13512.134873615107,3778.436035819728,952.7649306062191,247.71888196402108,0.0,0.6,0.04,0.52,0.0,0.4,0.0,0.6404128874270727
2030-09-25 10:00:00,25,9,2030,10,13897.292635155383,3941.741322113632,993.7905027206376,258.3855306529307,0.0,0.69,0.08,0.72,0.0,0.6,0.0,0.9606193311406088
2030-09-25 11:00:00,25,9,2030,11,14270.07466573938,4041.005319664828,1018.6217700319825,264.84166025314437,0.0,0.73,0.07,0.82,0.0,0.7,0.0,1.120722552997377
2030-09-25 12:00:00,25,9,2030,12,14673.658263990219,4082.632157347588,1029.4179731272961,267.6486730323094,0.0,0.75,0.05,0.89,0.0,0.7,0.0,1.120722552997377
2030-09-25 13:00:00,25,9,2030,13,14986.178532657123,4117.854866156077,1038.0549357956709,269.89428322362073,0.0,0.74,0.01,0.88,0.0,0.7,0.0,1.120722552997377
2030-09-25 14:00:00,25,9,2030,14,15022.397489144501,4113.051769500374,1036.975315422098,269.6135819296939,0.0,0.69,0.03,0.81,0.0,0.7,0.0,1.120722552997377
2030-09-25 15:00:00,25,9,2030,15,14829.752061924824,4053.81357741337,1021.8606309925973,265.6837639748216,0.0,0.6,0.06,0.68,0.0,0.6,0.0,0.9606193311406088
