Israel,Jordan,West Bank,Gaza
12024.0,9950.680438987296,317.6202474134805,86.0109419414642
12024.0,9950.68043898756,317.6202474134852,86.01094194146444
12024.0,2823.0,455.5201469283416,138.46640115655464
12024.0,2823.0,1809.6231138077328,235.338612492528
12024.0,2823.0,1809.6231138077328,235.338612492528
12024.0,2823.0,1949.421235999355,287.958592203175
12024.0,18098.503632746175,1211.1973139341355,290.0130843494309
12024.0,20000.0,1612.9349838706491,714.7617069887194
12024.0,20000.0,453.0694851573994,2820.468129310074
12024.0,20000.0,436.29445457008035,2927.3370920725383
12024.0,20000.0,436.2944545700875,2927.3370920725383
12024.0,7418.562520449704,2065.2415422473414,247.77332100013422
12024.0,3999.1460258509924,1051.7756256656994,279.4814621943071
12024.0,4563.097460145175,2029.092183443639,306.6445099745039
12024.0,4570.283645388593,2113.088672333917,313.8386173962745
12024.0,4572.623343123195,2228.8275732089387,314.2712427181741
12024.0,4574.963769345664,1841.2783054369,215.1758508172558
12024.0,18345.044538848022,434.01103912231974,115.18934740958441
12024.0,4003.5103272438655,760.4380851189237,135.06285867328594
12024.0,4003.510327242509,769.5545832379404,217.68772978315533
12024.0,4003.5103272517867,822.7354214498577,215.8180936030596
12024.0,16464.36684790033,778.8646720024666,173.56667511834863
12024.0,14622.876244239938,696.8231113738525,178.1777625418202
12024.0,14683.765263269559,689.679961743426,179.6633525634452
12024.0,4003.5103272435517,753.9135870846179,189.1971059938016
