Israel,Jordan,West Bank,Gaza
12024.0,12136.250461548421,640.5613972862589,169.08058406060624
12024.0,12106.507806751219,187.0570320142539,60.0
12024.0,12106.507806751219,187.0570320142539,60.0
12024.0,12106.507806751219,187.0570320142539,60.0
12024.0,12106.507806751219,187.0570320142539,60.0
12024.0,12106.507806751219,187.0570320142539,60.0
12024.0,12106.507806751219,187.0570320142539,60.0
12024.0,12106.507806751219,187.0570320142539,60.0
12024.0,12106.507806751219,187.0570320142539,60.0
12024.0,12098.810331215624,50.0,60.0
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12111.131217291382,274.27525928117416,74.8693737505605
12024.0,12144.257478170295,773.0318791468784,201.9482825347752
12024.0,12144.257478170295,773.0318791468784,201.9482825347752
12024.0,12144.257478170295,773.0318791468784,201.9482825347752
12024.0,12144.257478170295,773.0318791468784,201.9482825347752
12024.0,12144.257478170295,773.0318791468784,201.9482825347752
12024.0,12144.257478170295,773.0318791468784,201.9482825347752
12024.0,12144.257478170295,773.0318791468784,201.9482825347752
12024.0,12144.257478170295,773.0318791468784,201.9482825347752
12024.0,12138.415670531613,679.2018009199763,178.746093860013
12024.0,12138.415670531613,679.2018009199763,178.746093860013
12024.0,12138.415670531613,679.2018009199763,178.746093860013
12024.0,12138.415670531613,679.2018009199763,178.746093860013
12024.0,12107.802720352785,216.00893868565348,60.0
12024.0,12107.802720352785,216.00893868565348,60.0
12024.0,12107.802720352785,216.00893868565348,60.0
12024.0,12107.802720352785,216.00893868565348,60.0
12024.0,12107.802720352785,216.00893868565348,60.0
12024.0,12137.38717312421,655.0944989810623,60.0
12024.0,12137.229451628597,794.121033479059,112.46993206761019
12024.0,12137.229451628597,794.121033479059,112.46993206761019
12024.0,12137.229451628597,794.121033479059,112.46993206761019
12024.0,12137.229451628597,794.121033479059,112.46993206761019
12024.0,12137.229451628597,794.121033479059,112.46993206761019
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12120.709794991193,421.10425819724765,112.75171417788393
12024.0,12122.843540574111,450.7175909680544,120.52047688000471
12024.0,12122.843540574111,450.7175909680544,120.52047688000471
12024.0,12122.843540574111,450.7175909680544,120.52047688000471
12024.0,12122.843540574111,450.7175909680544,120.52047688000471
12024.0,12122.843540574111,450.7175909680544,120.52047688000471
