# Renewables.ninja Solar PV (Point API) - 30.346, 36.546 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Amman, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Amman", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "30.34573354735086", "lon": "36.54559002003959", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-01 00:00,2019-01-01 02:00,0,0,0,2.283
2019-01-01 01:00,2019-01-01 03:00,0,0,0,1.831
2019-01-01 02:00,2019-01-01 04:00,0,0,0,1.593
2019-01-01 03:00,2019-01-01 05:00,0,0,0,1.781
2019-01-01 04:00,2019-01-01 06:00,0.006,0.007,0.008,1.863
2019-01-01 05:00,2019-01-01 07:00,0.170,0.117,0.075,4.009
2019-01-01 06:00,2019-01-01 08:00,0.324,0.226,0.132,6.121
2019-01-01 07:00,2019-01-01 09:00,0.484,0.388,0.160,8.974
2019-01-01 08:00,2019-01-01 10:00,0.541,0.446,0.183,12.232
2019-01-01 09:00,2019-01-01 11:00,0.559,0.469,0.189,14.203
2019-01-01 10:00,2019-01-01 12:00,0.614,0.581,0.153,15.137
2019-01-01 11:00,2019-01-01 13:00,0.612,0.622,0.113,15.607
2019-01-01 12:00,2019-01-01 14:00,0.448,0.415,0.106,15.356
2019-01-01 13:00,2019-01-01 15:00,0.166,0.111,0.085,13.794
2019-01-01 14:00,2019-01-01 16:00,0.008,0.007,0.012,10.463
2019-01-01 15:00,2019-01-01 17:00,0,0,0,9.239
2019-01-01 16:00,2019-01-01 18:00,0,0,0,8.487
2019-01-01 17:00,2019-01-01 19:00,0,0,0,7.810
2019-01-01 18:00,2019-01-01 20:00,0,0,0,7.150
2019-01-01 19:00,2019-01-01 21:00,0,0,0,6.364
2019-01-01 20:00,2019-01-01 22:00,0,0,0,5.383
2019-01-01 21:00,2019-01-01 23:00,0,0,0,4.765
2019-01-01 22:00,2019-01-02 00:00,0,0,0,4.269
2019-01-01 23:00,2019-01-02 01:00,0,0,0,3.757
2019-01-02 00:00,2019-01-02 02:00,0,0,0,3.304
2019-01-02 01:00,2019-01-02 03:00,0,0,0,2.971
2019-01-02 02:00,2019-01-02 04:00,0,0,0,2.786
2019-01-02 03:00,2019-01-02 05:00,0,0,0,2.988
2019-01-02 04:00,2019-01-02 06:00,0.006,0.008,0.008,3.454
2019-01-02 05:00,2019-01-02 07:00,0.168,0.120,0.072,5.567
2019-01-02 06:00,2019-01-02 08:00,0.358,0.282,0.117,7.928
2019-01-02 07:00,2019-01-02 09:00,0.575,0.554,0.115,11.228
2019-01-02 08:00,2019-01-02 10:00,0.706,0.751,0.104,13.247
2019-01-02 09:00,2019-01-02 11:00,0.770,0.861,0.092,14.368
2019-01-02 10:00,2019-01-02 12:00,0.761,0.860,0.084,15.075
2019-01-02 11:00,2019-01-02 13:00,0.686,0.760,0.076,15.329
2019-01-02 12:00,2019-01-02 14:00,0.542,0.572,0.068,15.047
2019-01-02 13:00,2019-01-02 15:00,0.311,0.301,0.056,13.902
2019-01-02 14:00,2019-01-02 16:00,0.030,0.032,0.013,9.845
2019-01-02 15:00,2019-01-02 17:00,0,0,0,7.917
2019-01-02 16:00,2019-01-02 18:00,0,0,0,7.120
2019-01-02 17:00,2019-01-02 19:00,0,0,0,6.467
2019-01-02 18:00,2019-01-02 20:00,0,0,0,6.191
2019-01-02 19:00,2019-01-02 21:00,0,0,0,5.626
2019-01-02 20:00,2019-01-02 22:00,0,0,0,4.866
2019-01-02 21:00,2019-01-02 23:00,0,0,0,4.189
2019-01-02 22:00,2019-01-03 00:00,0,0,0,3.791
2019-01-02 23:00,2019-01-03 01:00,0,0,0,3.499
2019-01-03 00:00,2019-01-03 02:00,0,0,0,3.156
2019-01-03 01:00,2019-01-03 03:00,0,0,0,2.764
2019-01-03 02:00,2019-01-03 04:00,0,0,0,2.350
2019-01-03 03:00,2019-01-03 05:00,0,0,0,1.916
2019-01-03 04:00,2019-01-03 06:00,0.009,0.011,0.008,1.675
2019-01-03 05:00,2019-01-03 07:00,0.263,0.231,0.059,3.890
2019-01-03 06:00,2019-01-03 08:00,0.515,0.506,0.072,6.590
2019-01-03 07:00,2019-01-03 09:00,0.686,0.730,0.075,8.815
2019-01-03 08:00,2019-01-03 10:00,0.779,0.868,0.078,10.618
2019-01-03 09:00,2019-01-03 11:00,0.810,0.923,0.078,12.126
2019-01-03 10:00,2019-01-03 12:00,0.782,0.891,0.076,13.222
2019-01-03 11:00,2019-01-03 13:00,0.697,0.773,0.071,13.763
2019-01-03 12:00,2019-01-03 14:00,0.548,0.577,0.065,13.640
2019-01-03 13:00,2019-01-03 15:00,0.317,0.307,0.054,12.483
2019-01-03 14:00,2019-01-03 16:00,0.035,0.038,0.013,8.360
2019-01-03 15:00,2019-01-03 17:00,0,0,0,6.671
2019-01-03 16:00,2019-01-03 18:00,0,0,0,5.878
2019-01-03 17:00,2019-01-03 19:00,0,0,0,5.408
2019-01-03 18:00,2019-01-03 20:00,0,0,0,5.326
2019-01-03 19:00,2019-01-03 21:00,0,0,0,5.415
2019-01-03 20:00,2019-01-03 22:00,0,0,0,5.446
2019-01-03 21:00,2019-01-03 23:00,0,0,0,5.261
2019-01-03 22:00,2019-01-04 00:00,0,0,0,4.548
2019-01-03 23:00,2019-01-04 01:00,0,0,0,3.748
2019-01-04 00:00,2019-01-04 02:00,0,0,0,2.908
2019-01-04 01:00,2019-01-04 03:00,0,0,0,2.112
2019-01-04 02:00,2019-01-04 04:00,0,0,0,1.446
2019-01-04 03:00,2019-01-04 05:00,0,0,0,0.832
2019-01-04 04:00,2019-01-04 06:00,0.015,0.020,0.008,0.447
2019-01-04 05:00,2019-01-04 07:00,0.328,0.313,0.046,3.862
2019-01-04 06:00,2019-01-04 08:00,0.571,0.595,0.055,7.117
2019-01-04 07:00,2019-01-04 09:00,0.724,0.807,0.060,10.534
2019-01-04 08:00,2019-01-04 10:00,0.804,0.941,0.063,14.065
2019-01-04 09:00,2019-01-04 11:00,0.828,0.989,0.065,15.926
2019-01-04 10:00,2019-01-04 12:00,0.801,0.953,0.063,16.885
2019-01-04 11:00,2019-01-04 13:00,0.719,0.835,0.059,17.304
2019-01-04 12:00,2019-01-04 14:00,0.573,0.634,0.053,17.084
2019-01-04 13:00,2019-01-04 15:00,0.353,0.363,0.043,14.810
2019-01-04 14:00,2019-01-04 16:00,0.049,0.056,0.012,11.073
2019-01-04 15:00,2019-01-04 17:00,0,0,0,9.564
2019-01-04 16:00,2019-01-04 18:00,0,0,0,8.244
2019-01-04 17:00,2019-01-04 19:00,0,0,0,6.826
2019-01-04 18:00,2019-01-04 20:00,0,0,0,5.705
2019-01-04 19:00,2019-01-04 21:00,0,0,0,4.791
2019-01-04 20:00,2019-01-04 22:00,0,0,0,4.340
2019-01-04 21:00,2019-01-04 23:00,0,0,0,4.435
2019-01-04 22:00,2019-01-05 00:00,0,0,0,4.657
2019-01-04 23:00,2019-01-05 01:00,0,0,0,4.522
2019-01-05 00:00,2019-01-05 02:00,0,0,0,4.346
2019-01-05 01:00,2019-01-05 03:00,0,0,0,4.107
2019-01-05 02:00,2019-01-05 04:00,0,0,0,3.787
2019-01-05 03:00,2019-01-05 05:00,0,0,0,3.478
2019-01-05 04:00,2019-01-05 06:00,0.011,0.013,0.009,3.177
2019-01-05 05:00,2019-01-05 07:00,0.289,0.262,0.058,5.908
2019-01-05 06:00,2019-01-05 08:00,0.564,0.582,0.065,9.217
2019-01-05 07:00,2019-01-05 09:00,0.639,0.665,0.093,12.293
2019-01-05 08:00,2019-01-05 10:00,0.747,0.831,0.091,14.851
2019-01-05 09:00,2019-01-05 11:00,0.807,0.939,0.083,16.288
2019-01-05 10:00,2019-01-05 12:00,0.728,0.803,0.103,16.875
2019-01-05 11:00,2019-01-05 13:00,0.432,0.330,0.175,16.369
2019-01-05 12:00,2019-01-05 14:00,0.213,0.099,0.150,15.202
2019-01-05 13:00,2019-01-05 15:00,0.083,0.029,0.077,13.092
2019-01-05 14:00,2019-01-05 16:00,0.004,0.003,0.010,9.812
2019-01-05 15:00,2019-01-05 17:00,0,0,0,8.208
2019-01-05 16:00,2019-01-05 18:00,0,0,0,7.290
2019-01-05 17:00,2019-01-05 19:00,0,0,0,6.536
2019-01-05 18:00,2019-01-05 20:00,0,0,0,5.858
2019-01-05 19:00,2019-01-05 21:00,0,0,0,4.716
2019-01-05 20:00,2019-01-05 22:00,0,0,0,3.876
2019-01-05 21:00,2019-01-05 23:00,0,0,0,2.992
2019-01-05 22:00,2019-01-06 00:00,0,0,0,2.431
2019-01-05 23:00,2019-01-06 01:00,0,0,0,2.058
2019-01-06 00:00,2019-01-06 02:00,0,0,0,1.775
2019-01-06 01:00,2019-01-06 03:00,0,0,0,1.464
2019-01-06 02:00,2019-01-06 04:00,0,0,0,1.254
2019-01-06 03:00,2019-01-06 05:00,0,0,0,0.980
2019-01-06 04:00,2019-01-06 06:00,0.012,0.015,0.009,0.995
2019-01-06 05:00,2019-01-06 07:00,0.245,0.206,0.063,3.410
2019-01-06 06:00,2019-01-06 08:00,0.540,0.539,0.070,6.371
2019-01-06 07:00,2019-01-06 09:00,0.633,0.639,0.095,8.647
2019-01-06 08:00,2019-01-06 10:00,0.697,0.715,0.111,9.801
2019-01-06 09:00,2019-01-06 11:00,0.729,0.763,0.112,10.657
2019-01-06 10:00,2019-01-06 12:00,0.741,0.799,0.095,11.299
2019-01-06 11:00,2019-01-06 13:00,0.703,0.768,0.075,11.545
2019-01-06 12:00,2019-01-06 14:00,0.561,0.586,0.065,11.154
2019-01-06 13:00,2019-01-06 15:00,0.326,0.313,0.054,10.009
2019-01-06 14:00,2019-01-06 16:00,0.035,0.037,0.014,7.882
2019-01-06 15:00,2019-01-06 17:00,0,0,0,6.031
2019-01-06 16:00,2019-01-06 18:00,0,0,0,4.610
2019-01-06 17:00,2019-01-06 19:00,0,0,0,3.485
2019-01-06 18:00,2019-01-06 20:00,0,0,0,2.564
2019-01-06 19:00,2019-01-06 21:00,0,0,0,1.884
2019-01-06 20:00,2019-01-06 22:00,0,0,0,1.359
2019-01-06 21:00,2019-01-06 23:00,0,0,0,0.907
2019-01-06 22:00,2019-01-07 00:00,0,0,0,0.488
2019-01-06 23:00,2019-01-07 01:00,0,0,0,0.137
2019-01-07 00:00,2019-01-07 02:00,0,0,0,-0.328
2019-01-07 01:00,2019-01-07 03:00,0,0,0,-0.832
2019-01-07 02:00,2019-01-07 04:00,0,0,0,-1.220
2019-01-07 03:00,2019-01-07 05:00,0,0,0,-1.476
2019-01-07 04:00,2019-01-07 06:00,0.013,0.016,0.009,-1.445
2019-01-07 05:00,2019-01-07 07:00,0.282,0.248,0.058,0.938
2019-01-07 06:00,2019-01-07 08:00,0.545,0.540,0.068,3.844
2019-01-07 07:00,2019-01-07 09:00,0.712,0.761,0.071,6.628
2019-01-07 08:00,2019-01-07 10:00,0.801,0.894,0.074,8.636
2019-01-07 09:00,2019-01-07 11:00,0.825,0.936,0.076,10.069
2019-01-07 10:00,2019-01-07 12:00,0.794,0.894,0.076,10.968
2019-01-07 11:00,2019-01-07 13:00,0.704,0.769,0.073,11.314
2019-01-07 12:00,2019-01-07 14:00,0.546,0.564,0.068,11.043
2019-01-07 13:00,2019-01-07 15:00,0.307,0.288,0.058,9.897
2019-01-07 14:00,2019-01-07 16:00,0.034,0.035,0.014,5.680
2019-01-07 15:00,2019-01-07 17:00,0,0,0,3.716
2019-01-07 16:00,2019-01-07 18:00,0,0,0,3.147
2019-01-07 17:00,2019-01-07 19:00,0,0,0,2.304
2019-01-07 18:00,2019-01-07 20:00,0,0,0,1.589
2019-01-07 19:00,2019-01-07 21:00,0,0,0,1.062
2019-01-07 20:00,2019-01-07 22:00,0,0,0,0.643
2019-01-07 21:00,2019-01-07 23:00,0,0,0,0.293
2019-01-07 22:00,2019-01-08 00:00,0,0,0,0.009
2019-01-07 23:00,2019-01-08 01:00,0,0,0,-0.227
2019-01-08 00:00,2019-01-08 02:00,0,0,0,-0.427
2019-01-08 01:00,2019-01-08 03:00,0,0,0,-0.595
2019-01-08 02:00,2019-01-08 04:00,0,0,0,-0.778
2019-01-08 03:00,2019-01-08 05:00,0,0,0,-0.967
2019-01-08 04:00,2019-01-08 06:00,0.021,0.025,0.009,-0.974
2019-01-08 05:00,2019-01-08 07:00,0.345,0.328,0.046,2.423
2019-01-08 06:00,2019-01-08 08:00,0.575,0.592,0.057,5.595
2019-01-08 07:00,2019-01-08 09:00,0.722,0.790,0.065,8.668
2019-01-08 08:00,2019-01-08 10:00,0.805,0.914,0.070,10.500
2019-01-08 09:00,2019-01-08 11:00,0.829,0.957,0.072,11.832
2019-01-08 10:00,2019-01-08 12:00,0.799,0.916,0.071,12.692
2019-01-08 11:00,2019-01-08 13:00,0.709,0.789,0.069,12.897
2019-01-08 12:00,2019-01-08 14:00,0.548,0.572,0.065,12.416
2019-01-08 13:00,2019-01-08 15:00,0.305,0.289,0.057,11.209
2019-01-08 14:00,2019-01-08 16:00,0.033,0.035,0.015,8.447
2019-01-08 15:00,2019-01-08 17:00,0,0,0,6.451
2019-01-08 16:00,2019-01-08 18:00,0,0,0,5.628
2019-01-08 17:00,2019-01-08 19:00,0,0,0,4.920
2019-01-08 18:00,2019-01-08 20:00,0,0,0,4.343
2019-01-08 19:00,2019-01-08 21:00,0,0,0,3.722
2019-01-08 20:00,2019-01-08 22:00,0,0,0,3.049
2019-01-08 21:00,2019-01-08 23:00,0,0,0,2.314
2019-01-08 22:00,2019-01-09 00:00,0,0,0,1.740
2019-01-08 23:00,2019-01-09 01:00,0,0,0,1.466
2019-01-09 00:00,2019-01-09 02:00,0,0,0,1.089
2019-01-09 01:00,2019-01-09 03:00,0,0,0,0.654
2019-01-09 02:00,2019-01-09 04:00,0,0,0,0.351
2019-01-09 03:00,2019-01-09 05:00,0,0,0,0.133
2019-01-09 04:00,2019-01-09 06:00,0.012,0.014,0.010,0.137
2019-01-09 05:00,2019-01-09 07:00,0.219,0.173,0.068,1.873
2019-01-09 06:00,2019-01-09 08:00,0.547,0.540,0.070,4.224
2019-01-09 07:00,2019-01-09 09:00,0.724,0.778,0.069,6.405
2019-01-09 08:00,2019-01-09 10:00,0.809,0.902,0.074,8.100
2019-01-09 09:00,2019-01-09 11:00,0.839,0.952,0.075,9.325
2019-01-09 10:00,2019-01-09 12:00,0.794,0.885,0.079,10.005
2019-01-09 11:00,2019-01-09 13:00,0.667,0.699,0.087,10.096
2019-01-09 12:00,2019-01-09 14:00,0.522,0.519,0.078,9.671
2019-01-09 13:00,2019-01-09 15:00,0.303,0.278,0.061,8.627
2019-01-09 14:00,2019-01-09 16:00,0.032,0.032,0.015,5.434
2019-01-09 15:00,2019-01-09 17:00,0,0,0,3.972
2019-01-09 16:00,2019-01-09 18:00,0,0,0,3.287
2019-01-09 17:00,2019-01-09 19:00,0,0,0,2.825
2019-01-09 18:00,2019-01-09 20:00,0,0,0,2.716
2019-01-09 19:00,2019-01-09 21:00,0,0,0,2.647
2019-01-09 20:00,2019-01-09 22:00,0,0,0,2.433
2019-01-09 21:00,2019-01-09 23:00,0,0,0,1.976
2019-01-09 22:00,2019-01-10 00:00,0,0,0,1.539
2019-01-09 23:00,2019-01-10 01:00,0,0,0,1.086
2019-01-10 00:00,2019-01-10 02:00,0,0,0,0.815
2019-01-10 01:00,2019-01-10 03:00,0,0,0,0.694
2019-01-10 02:00,2019-01-10 04:00,0,0,0,0.805
2019-01-10 03:00,2019-01-10 05:00,0,0,0,0.932
2019-01-10 04:00,2019-01-10 06:00,0,0.001,0.005,0.956
2019-01-10 05:00,2019-01-10 07:00,0.044,0.009,0.052,1.977
2019-01-10 06:00,2019-01-10 08:00,0.169,0.048,0.143,3.558
2019-01-10 07:00,2019-01-10 09:00,0.228,0.062,0.193,5.773
2019-01-10 08:00,2019-01-10 10:00,0.276,0.079,0.229,7.475
2019-01-10 09:00,2019-01-10 11:00,0.347,0.135,0.253,8.853
2019-01-10 10:00,2019-01-10 12:00,0.479,0.319,0.227,10.192
2019-01-10 11:00,2019-01-10 13:00,0.613,0.587,0.131,11.230
2019-01-10 12:00,2019-01-10 14:00,0.547,0.551,0.084,11.451
2019-01-10 13:00,2019-01-10 15:00,0.335,0.317,0.061,10.456
2019-01-10 14:00,2019-01-10 16:00,0.047,0.048,0.016,6.160
2019-01-10 15:00,2019-01-10 17:00,0,0,0,4.195
2019-01-10 16:00,2019-01-10 18:00,0,0,0,3.387
2019-01-10 17:00,2019-01-10 19:00,0,0,0,2.593
2019-01-10 18:00,2019-01-10 20:00,0,0,0,1.839
2019-01-10 19:00,2019-01-10 21:00,0,0,0,1.122
2019-01-10 20:00,2019-01-10 22:00,0,0,0,0.474
2019-01-10 21:00,2019-01-10 23:00,0,0,0,-0.152
2019-01-10 22:00,2019-01-11 00:00,0,0,0,-0.759
2019-01-10 23:00,2019-01-11 01:00,0,0,0,-1.327
2019-01-11 00:00,2019-01-11 02:00,0,0,0,-1.769
2019-01-11 01:00,2019-01-11 03:00,0,0,0,-2.124
2019-01-11 02:00,2019-01-11 04:00,0,0,0,-2.401
2019-01-11 03:00,2019-01-11 05:00,0,0,0,-2.555
2019-01-11 04:00,2019-01-11 06:00,0.023,0.026,0.010,-2.439
2019-01-11 05:00,2019-01-11 07:00,0.330,0.303,0.052,0.199
2019-01-11 06:00,2019-01-11 08:00,0.596,0.609,0.057,3.159
2019-01-11 07:00,2019-01-11 09:00,0.742,0.812,0.063,7.155
2019-01-11 08:00,2019-01-11 10:00,0.819,0.936,0.069,10.437
2019-01-11 09:00,2019-01-11 11:00,0.832,0.969,0.072,12.991
2019-01-11 10:00,2019-01-11 12:00,0.799,0.929,0.071,14.610
2019-01-11 11:00,2019-01-11 13:00,0.711,0.802,0.069,15.221
2019-01-11 12:00,2019-01-11 14:00,0.506,0.511,0.081,15.047
2019-01-11 13:00,2019-01-11 15:00,0.176,0.123,0.083,13.018
2019-01-11 14:00,2019-01-11 16:00,0.013,0.011,0.014,9.833
2019-01-11 15:00,2019-01-11 17:00,0,0,0,7.851
2019-01-11 16:00,2019-01-11 18:00,0,0,0,6.211
2019-01-11 17:00,2019-01-11 19:00,0,0,0,5.610
2019-01-11 18:00,2019-01-11 20:00,0,0,0,5.327
2019-01-11 19:00,2019-01-11 21:00,0,0,0,4.508
2019-01-11 20:00,2019-01-11 22:00,0,0,0,4.085
2019-01-11 21:00,2019-01-11 23:00,0,0,0,4.249
2019-01-11 22:00,2019-01-12 00:00,0,0,0,4.266
2019-01-11 23:00,2019-01-12 01:00,0,0,0,4.314
2019-01-12 00:00,2019-01-12 02:00,0,0,0,4.406
2019-01-12 01:00,2019-01-12 03:00,0,0,0,4.574
2019-01-12 02:00,2019-01-12 04:00,0,0,0,4.700
2019-01-12 03:00,2019-01-12 05:00,0,0,0,4.595
2019-01-12 04:00,2019-01-12 06:00,0.014,0.016,0.010,4.294
2019-01-12 05:00,2019-01-12 07:00,0.312,0.292,0.056,7.644
2019-01-12 06:00,2019-01-12 08:00,0.507,0.506,0.077,11.254
2019-01-12 07:00,2019-01-12 09:00,0.636,0.672,0.090,14.544
2019-01-12 08:00,2019-01-12 10:00,0.727,0.820,0.090,18.196
2019-01-12 09:00,2019-01-12 11:00,0.780,0.926,0.082,20.621
2019-01-12 10:00,2019-01-12 12:00,0.753,0.892,0.079,21.693
2019-01-12 11:00,2019-01-12 13:00,0.668,0.766,0.076,21.899
2019-01-12 12:00,2019-01-12 14:00,0.513,0.550,0.073,21.373
2019-01-12 13:00,2019-01-12 15:00,0.265,0.245,0.068,18.961
2019-01-12 14:00,2019-01-12 16:00,0.026,0.026,0.016,14.723
2019-01-12 15:00,2019-01-12 17:00,0,0,0,13.495
2019-01-12 16:00,2019-01-12 18:00,0,0,0,12.679
2019-01-12 17:00,2019-01-12 19:00,0,0,0,11.705
2019-01-12 18:00,2019-01-12 20:00,0,0,0,11.079
2019-01-12 19:00,2019-01-12 21:00,0,0,0,10.282
2019-01-12 20:00,2019-01-12 22:00,0,0,0,9.368
2019-01-12 21:00,2019-01-12 23:00,0,0,0,8.846
2019-01-12 22:00,2019-01-13 00:00,0,0,0,8.557
2019-01-12 23:00,2019-01-13 01:00,0,0,0,8.443
2019-01-13 00:00,2019-01-13 02:00,0,0,0,8.571
2019-01-13 01:00,2019-01-13 03:00,0,0,0,8.498
2019-01-13 02:00,2019-01-13 04:00,0,0,0,8.435
2019-01-13 03:00,2019-01-13 05:00,0,0,0,8.557
2019-01-13 04:00,2019-01-13 06:00,0.002,0.002,0.008,8.800
2019-01-13 05:00,2019-01-13 07:00,0.083,0.032,0.073,10.194
2019-01-13 06:00,2019-01-13 08:00,0.252,0.137,0.151,12.135
2019-01-13 07:00,2019-01-13 09:00,0.441,0.331,0.179,14.360
2019-01-13 08:00,2019-01-13 10:00,0.609,0.571,0.159,15.806
2019-01-13 09:00,2019-01-13 11:00,0.756,0.834,0.113,16.807
2019-01-13 10:00,2019-01-13 12:00,0.712,0.767,0.115,16.991
2019-01-13 11:00,2019-01-13 13:00,0.609,0.613,0.120,16.476
2019-01-13 12:00,2019-01-13 14:00,0.388,0.317,0.133,15.309
2019-01-13 13:00,2019-01-13 15:00,0.147,0.082,0.093,13.558
2019-01-13 14:00,2019-01-13 16:00,0.014,0.011,0.016,10.997
2019-01-13 15:00,2019-01-13 17:00,0,0,0,8.616
2019-01-13 16:00,2019-01-13 18:00,0,0,0,6.965
2019-01-13 17:00,2019-01-13 19:00,0,0,0,5.836
2019-01-13 18:00,2019-01-13 20:00,0,0,0,4.899
2019-01-13 19:00,2019-01-13 21:00,0,0,0,4.208
2019-01-13 20:00,2019-01-13 22:00,0,0,0,3.729
2019-01-13 21:00,2019-01-13 23:00,0,0,0,3.308
2019-01-13 22:00,2019-01-14 00:00,0,0,0,2.892
2019-01-13 23:00,2019-01-14 01:00,0,0,0,2.467
2019-01-14 00:00,2019-01-14 02:00,0,0,0,2.161
2019-01-14 01:00,2019-01-14 03:00,0,0,0,1.943
2019-01-14 02:00,2019-01-14 04:00,0,0,0,1.714
2019-01-14 03:00,2019-01-14 05:00,0,0,0,1.451
2019-01-14 04:00,2019-01-14 06:00,0.015,0.017,0.011,1.344
2019-01-14 05:00,2019-01-14 07:00,0.295,0.262,0.060,3.376
2019-01-14 06:00,2019-01-14 08:00,0.516,0.501,0.077,6.184
2019-01-14 07:00,2019-01-14 09:00,0.710,0.763,0.073,8.464
2019-01-14 08:00,2019-01-14 10:00,0.801,0.901,0.075,10.141
2019-01-14 09:00,2019-01-14 11:00,0.828,0.947,0.077,11.423
2019-01-14 10:00,2019-01-14 12:00,0.797,0.907,0.076,12.295
2019-01-14 11:00,2019-01-14 13:00,0.710,0.784,0.072,12.636
2019-01-14 12:00,2019-01-14 14:00,0.556,0.581,0.066,12.380
2019-01-14 13:00,2019-01-14 15:00,0.320,0.305,0.057,11.355
2019-01-14 14:00,2019-01-14 16:00,0.046,0.047,0.016,8.228
2019-01-14 15:00,2019-01-14 17:00,0,0,0,5.950
2019-01-14 16:00,2019-01-14 18:00,0,0,0,5.046
2019-01-14 17:00,2019-01-14 19:00,0,0,0,4.300
2019-01-14 18:00,2019-01-14 20:00,0,0,0,3.701
2019-01-14 19:00,2019-01-14 21:00,0,0,0,3.213
2019-01-14 20:00,2019-01-14 22:00,0,0,0,2.853
2019-01-14 21:00,2019-01-14 23:00,0,0,0,2.619
2019-01-14 22:00,2019-01-15 00:00,0,0,0,2.388
2019-01-14 23:00,2019-01-15 01:00,0,0,0,2.067
2019-01-15 00:00,2019-01-15 02:00,0,0,0,1.755
2019-01-15 01:00,2019-01-15 03:00,0,0,0,1.423
2019-01-15 02:00,2019-01-15 04:00,0,0,0,1.071
2019-01-15 03:00,2019-01-15 05:00,0,0,0,0.668
2019-01-15 04:00,2019-01-15 06:00,0.017,0.019,0.011,0.466
2019-01-15 05:00,2019-01-15 07:00,0.300,0.269,0.059,3.894
2019-01-15 06:00,2019-01-15 08:00,0.547,0.549,0.069,6.942
2019-01-15 07:00,2019-01-15 09:00,0.701,0.761,0.074,10.591
2019-01-15 08:00,2019-01-15 10:00,0.789,0.895,0.077,12.540
2019-01-15 09:00,2019-01-15 11:00,0.817,0.946,0.078,13.941
2019-01-15 10:00,2019-01-15 12:00,0.788,0.909,0.076,14.921
2019-01-15 11:00,2019-01-15 13:00,0.701,0.786,0.073,15.362
2019-01-15 12:00,2019-01-15 14:00,0.537,0.563,0.071,15.163
2019-01-15 13:00,2019-01-15 15:00,0.297,0.279,0.063,13.907
2019-01-15 14:00,2019-01-15 16:00,0.038,0.038,0.017,9.376
2019-01-15 15:00,2019-01-15 17:00,0,0,0,7.343
2019-01-15 16:00,2019-01-15 18:00,0,0,0,6.407
2019-01-15 17:00,2019-01-15 19:00,0,0,0,5.518
2019-01-15 18:00,2019-01-15 20:00,0,0,0,4.625
2019-01-15 19:00,2019-01-15 21:00,0,0,0,3.771
2019-01-15 20:00,2019-01-15 22:00,0,0,0,3.002
2019-01-15 21:00,2019-01-15 23:00,0,0,0,2.333
2019-01-15 22:00,2019-01-16 00:00,0,0,0,1.777
2019-01-15 23:00,2019-01-16 01:00,0,0,0,1.307
2019-01-16 00:00,2019-01-16 02:00,0,0,0,0.889
2019-01-16 01:00,2019-01-16 03:00,0,0,0,0.533
2019-01-16 02:00,2019-01-16 04:00,0,0,0,0.239
2019-01-16 03:00,2019-01-16 05:00,0,0,0,0.106
2019-01-16 04:00,2019-01-16 06:00,0.026,0.029,0.011,0.320
2019-01-16 05:00,2019-01-16 07:00,0.340,0.317,0.053,2.813
2019-01-16 06:00,2019-01-16 08:00,0.566,0.574,0.065,5.987
2019-01-16 07:00,2019-01-16 09:00,0.711,0.772,0.072,9.773
2019-01-16 08:00,2019-01-16 10:00,0.792,0.894,0.078,11.587
2019-01-16 09:00,2019-01-16 11:00,0.811,0.924,0.082,12.695
2019-01-16 10:00,2019-01-16 12:00,0.778,0.878,0.082,13.397
2019-01-16 11:00,2019-01-16 13:00,0.683,0.742,0.081,13.510
2019-01-16 12:00,2019-01-16 14:00,0.526,0.535,0.077,12.866
2019-01-16 13:00,2019-01-16 15:00,0.287,0.259,0.067,11.304
2019-01-16 14:00,2019-01-16 16:00,0.033,0.032,0.018,9.023
2019-01-16 15:00,2019-01-16 17:00,0,0,0,6.898
2019-01-16 16:00,2019-01-16 18:00,0,0,0,5.590
2019-01-16 17:00,2019-01-16 19:00,0,0,0,4.591
2019-01-16 18:00,2019-01-16 20:00,0,0,0,3.482
2019-01-16 19:00,2019-01-16 21:00,0,0,0,2.717
2019-01-16 20:00,2019-01-16 22:00,0,0,0,2.323
2019-01-16 21:00,2019-01-16 23:00,0,0,0,2.004
2019-01-16 22:00,2019-01-17 00:00,0,0,0,1.623
2019-01-16 23:00,2019-01-17 01:00,0,0,0,1.326
2019-01-17 00:00,2019-01-17 02:00,0,0,0,0.964
2019-01-17 01:00,2019-01-17 03:00,0,0,0,0.650
2019-01-17 02:00,2019-01-17 04:00,0,0,0,0.384
2019-01-17 03:00,2019-01-17 05:00,0,0,0,0.135
2019-01-17 04:00,2019-01-17 06:00,0.022,0.023,0.012,0.113
2019-01-17 05:00,2019-01-17 07:00,0.297,0.261,0.061,1.484
