# Renewables.ninja Solar PV (Point API) - 31.422, 34.373 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Gaza, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Gaza", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "31.4223", "lon": "34.3728", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-01 00:00,2019-01-01 02:00,0,0,0,10.765
2019-01-01 01:00,2019-01-01 03:00,0,0,0,10.497
2019-01-01 02:00,2019-01-01 04:00,0,0,0,10.291
2019-01-01 03:00,2019-01-01 05:00,0,0,0,10.056
2019-01-01 04:00,2019-01-01 06:00,0,0.003,0.003,9.945
2019-01-01 05:00,2019-01-01 07:00,0.205,0.185,0.051,10.842
2019-01-01 06:00,2019-01-01 08:00,0.451,0.445,0.073,12.394
2019-01-01 07:00,2019-01-01 09:00,0.613,0.649,0.083,14.516
2019-01-01 08:00,2019-01-01 10:00,0.707,0.783,0.088,16.441
2019-01-01 09:00,2019-01-01 11:00,0.751,0.858,0.088,17.888
2019-01-01 10:00,2019-01-01 12:00,0.730,0.829,0.088,18.470
2019-01-01 11:00,2019-01-01 13:00,0.652,0.718,0.085,18.514
2019-01-01 12:00,2019-01-01 14:00,0.514,0.536,0.078,18.237
2019-01-01 13:00,2019-01-01 15:00,0.299,0.284,0.065,17.396
2019-01-01 14:00,2019-01-01 16:00,0.043,0.045,0.018,15.076
2019-01-01 15:00,2019-01-01 17:00,0,0,0,14.073
2019-01-01 16:00,2019-01-01 18:00,0,0,0,14.108
2019-01-01 17:00,2019-01-01 19:00,0,0,0,14.410
2019-01-01 18:00,2019-01-01 20:00,0,0,0,14.606
2019-01-01 19:00,2019-01-01 21:00,0,0,0,14.477
2019-01-01 20:00,2019-01-01 22:00,0,0,0,14.132
2019-01-01 21:00,2019-01-01 23:00,0,0,0,13.580
2019-01-01 22:00,2019-01-02 00:00,0,0,0,12.729
2019-01-01 23:00,2019-01-02 01:00,0,0,0,11.781
2019-01-02 00:00,2019-01-02 02:00,0,0,0,11.256
2019-01-02 01:00,2019-01-02 03:00,0,0,0,10.869
2019-01-02 02:00,2019-01-02 04:00,0,0,0,10.612
2019-01-02 03:00,2019-01-02 05:00,0,0,0,10.469
2019-01-02 04:00,2019-01-02 06:00,0,0.002,0.003,10.373
2019-01-02 05:00,2019-01-02 07:00,0.188,0.163,0.055,11.768
2019-01-02 06:00,2019-01-02 08:00,0.439,0.427,0.079,13.694
2019-01-02 07:00,2019-01-02 09:00,0.607,0.640,0.088,15.561
2019-01-02 08:00,2019-01-02 10:00,0.701,0.774,0.094,17.544
2019-01-02 09:00,2019-01-02 11:00,0.722,0.801,0.103,18.209
2019-01-02 10:00,2019-01-02 12:00,0.680,0.732,0.112,18.526
2019-01-02 11:00,2019-01-02 13:00,0.594,0.608,0.113,18.614
2019-01-02 12:00,2019-01-02 14:00,0.386,0.332,0.122,18.374
2019-01-02 13:00,2019-01-02 15:00,0.209,0.160,0.087,17.677
2019-01-02 14:00,2019-01-02 16:00,0.015,0.012,0.016,16.076
2019-01-02 15:00,2019-01-02 17:00,0,0,0,15.559
2019-01-02 16:00,2019-01-02 18:00,0,0,0,15.341
2019-01-02 17:00,2019-01-02 19:00,0,0,0,14.918
2019-01-02 18:00,2019-01-02 20:00,0,0,0,14.787
2019-01-02 19:00,2019-01-02 21:00,0,0,0,14.354
2019-01-02 20:00,2019-01-02 22:00,0,0,0,14.039
2019-01-02 21:00,2019-01-02 23:00,0,0,0,13.675
2019-01-02 22:00,2019-01-03 00:00,0,0,0,13.065
2019-01-02 23:00,2019-01-03 01:00,0,0,0,12.703
2019-01-03 00:00,2019-01-03 02:00,0,0,0,12.386
2019-01-03 01:00,2019-01-03 03:00,0,0,0,12.095
2019-01-03 02:00,2019-01-03 04:00,0,0,0,11.822
2019-01-03 03:00,2019-01-03 05:00,0,0,0,11.462
2019-01-03 04:00,2019-01-03 06:00,0,0.001,0.002,11.075
2019-01-03 05:00,2019-01-03 07:00,0.104,0.065,0.062,11.414
2019-01-03 06:00,2019-01-03 08:00,0.268,0.180,0.127,12.660
2019-01-03 07:00,2019-01-03 09:00,0.364,0.243,0.175,13.770
2019-01-03 08:00,2019-01-03 10:00,0.460,0.335,0.200,14.645
2019-01-03 09:00,2019-01-03 11:00,0.523,0.418,0.198,15.336
2019-01-03 10:00,2019-01-03 12:00,0.610,0.576,0.157,15.960
2019-01-03 11:00,2019-01-03 13:00,0.551,0.518,0.137,16.271
2019-01-03 12:00,2019-01-03 14:00,0.467,0.443,0.105,16.363
2019-01-03 13:00,2019-01-03 15:00,0.259,0.221,0.080,16.081
2019-01-03 14:00,2019-01-03 16:00,0.035,0.033,0.020,14.346
2019-01-03 15:00,2019-01-03 17:00,0,0,0,13.429
2019-01-03 16:00,2019-01-03 18:00,0,0,0,13.304
2019-01-03 17:00,2019-01-03 19:00,0,0,0,13.072
2019-01-03 18:00,2019-01-03 20:00,0,0,0,12.770
2019-01-03 19:00,2019-01-03 21:00,0,0,0,12.465
2019-01-03 20:00,2019-01-03 22:00,0,0,0,12.134
2019-01-03 21:00,2019-01-03 23:00,0,0,0,11.756
2019-01-03 22:00,2019-01-04 00:00,0,0,0,11.390
2019-01-03 23:00,2019-01-04 01:00,0,0,0,11.050
2019-01-04 00:00,2019-01-04 02:00,0,0,0,10.691
2019-01-04 01:00,2019-01-04 03:00,0,0,0,10.340
2019-01-04 02:00,2019-01-04 04:00,0,0,0,10.040
2019-01-04 03:00,2019-01-04 05:00,0,0,0,9.745
2019-01-04 04:00,2019-01-04 06:00,0,0.003,0.003,9.523
2019-01-04 05:00,2019-01-04 07:00,0.197,0.174,0.053,10.933
2019-01-04 06:00,2019-01-04 08:00,0.449,0.443,0.074,12.917
2019-01-04 07:00,2019-01-04 09:00,0.618,0.658,0.082,14.850
2019-01-04 08:00,2019-01-04 10:00,0.715,0.798,0.086,16.509
2019-01-04 09:00,2019-01-04 11:00,0.768,0.885,0.083,17.416
2019-01-04 10:00,2019-01-04 12:00,0.747,0.856,0.083,17.935
2019-01-04 11:00,2019-01-04 13:00,0.668,0.744,0.080,18.176
2019-01-04 12:00,2019-01-04 14:00,0.535,0.568,0.072,17.992
2019-01-04 13:00,2019-01-04 15:00,0.318,0.309,0.061,17.046
2019-01-04 14:00,2019-01-04 16:00,0.052,0.054,0.018,14.794
2019-01-04 15:00,2019-01-04 17:00,0,0,0,13.758
2019-01-04 16:00,2019-01-04 18:00,0,0,0,13.374
2019-01-04 17:00,2019-01-04 19:00,0,0,0,13.198
2019-01-04 18:00,2019-01-04 20:00,0,0,0,13.230
2019-01-04 19:00,2019-01-04 21:00,0,0,0,13.624
2019-01-04 20:00,2019-01-04 22:00,0,0,0,13.912
2019-01-04 21:00,2019-01-04 23:00,0,0,0,14.046
2019-01-04 22:00,2019-01-05 00:00,0,0,0,14.122
2019-01-04 23:00,2019-01-05 01:00,0,0,0,14.089
2019-01-05 00:00,2019-01-05 02:00,0,0,0,14.160
2019-01-05 01:00,2019-01-05 03:00,0,0,0,14.219
2019-01-05 02:00,2019-01-05 04:00,0,0,0,13.777
2019-01-05 03:00,2019-01-05 05:00,0,0,0,13.218
2019-01-05 04:00,2019-01-05 06:00,0,0.003,0.003,12.596
2019-01-05 05:00,2019-01-05 07:00,0.198,0.174,0.056,12.781
2019-01-05 06:00,2019-01-05 08:00,0.444,0.436,0.080,14.886
2019-01-05 07:00,2019-01-05 09:00,0.609,0.642,0.090,16.045
2019-01-05 08:00,2019-01-05 10:00,0.708,0.779,0.096,16.835
2019-01-05 09:00,2019-01-05 11:00,0.730,0.803,0.106,17.154
2019-01-05 10:00,2019-01-05 12:00,0.663,0.691,0.122,17.268
2019-01-05 11:00,2019-01-05 13:00,0.620,0.643,0.110,17.260
2019-01-05 12:00,2019-01-05 14:00,0.377,0.306,0.134,16.856
2019-01-05 13:00,2019-01-05 15:00,0.086,0.030,0.080,15.751
2019-01-05 14:00,2019-01-05 16:00,0.007,0.004,0.013,14.224
2019-01-05 15:00,2019-01-05 17:00,0,0,0,13.610
2019-01-05 16:00,2019-01-05 18:00,0,0,0,13.373
2019-01-05 17:00,2019-01-05 19:00,0,0,0,12.890
2019-01-05 18:00,2019-01-05 20:00,0,0,0,12.463
2019-01-05 19:00,2019-01-05 21:00,0,0,0,12.026
2019-01-05 20:00,2019-01-05 22:00,0,0,0,11.867
2019-01-05 21:00,2019-01-05 23:00,0,0,0,11.956
2019-01-05 22:00,2019-01-06 00:00,0,0,0,12.119
2019-01-05 23:00,2019-01-06 01:00,0,0,0,11.842
2019-01-06 00:00,2019-01-06 02:00,0,0,0,11.494
2019-01-06 01:00,2019-01-06 03:00,0,0,0,11.249
2019-01-06 02:00,2019-01-06 04:00,0,0,0,10.865
2019-01-06 03:00,2019-01-06 05:00,0,0,0,10.355
2019-01-06 04:00,2019-01-06 06:00,0,0.003,0.003,10.152
2019-01-06 05:00,2019-01-06 07:00,0.182,0.154,0.057,10.926
2019-01-06 06:00,2019-01-06 08:00,0.441,0.424,0.082,12.423
2019-01-06 07:00,2019-01-06 09:00,0.621,0.651,0.087,13.553
2019-01-06 08:00,2019-01-06 10:00,0.713,0.774,0.095,14.133
2019-01-06 09:00,2019-01-06 11:00,0.749,0.823,0.100,14.531
2019-01-06 10:00,2019-01-06 12:00,0.711,0.762,0.107,14.779
2019-01-06 11:00,2019-01-06 13:00,0.604,0.607,0.113,14.772
2019-01-06 12:00,2019-01-06 14:00,0.446,0.408,0.109,14.561
2019-01-06 13:00,2019-01-06 15:00,0.199,0.142,0.089,14.054
2019-01-06 14:00,2019-01-06 16:00,0.016,0.013,0.017,13.432
2019-01-06 15:00,2019-01-06 17:00,0,0,0,13.066
2019-01-06 16:00,2019-01-06 18:00,0,0,0,12.906
2019-01-06 17:00,2019-01-06 19:00,0,0,0,12.490
2019-01-06 18:00,2019-01-06 20:00,0,0,0,12.225
2019-01-06 19:00,2019-01-06 21:00,0,0,0,11.998
2019-01-06 20:00,2019-01-06 22:00,0,0,0,11.662
2019-01-06 21:00,2019-01-06 23:00,0,0,0,11.211
2019-01-06 22:00,2019-01-07 00:00,0,0,0,10.821
2019-01-06 23:00,2019-01-07 01:00,0,0,0,10.484
2019-01-07 00:00,2019-01-07 02:00,0,0,0,10.318
2019-01-07 01:00,2019-01-07 03:00,0,0,0,9.997
2019-01-07 02:00,2019-01-07 04:00,0,0,0,9.647
2019-01-07 03:00,2019-01-07 05:00,0,0,0,9.347
2019-01-07 04:00,2019-01-07 06:00,0,0.002,0.003,9.011
2019-01-07 05:00,2019-01-07 07:00,0.153,0.118,0.060,9.303
2019-01-07 06:00,2019-01-07 08:00,0.410,0.374,0.091,10.602
2019-01-07 07:00,2019-01-07 09:00,0.600,0.609,0.096,12.286
2019-01-07 08:00,2019-01-07 10:00,0.708,0.760,0.098,13.465
2019-01-07 09:00,2019-01-07 11:00,0.751,0.827,0.099,14.296
2019-01-07 10:00,2019-01-07 12:00,0.725,0.791,0.100,14.910
2019-01-07 11:00,2019-01-07 13:00,0.635,0.665,0.100,15.272
2019-01-07 12:00,2019-01-07 14:00,0.484,0.471,0.095,15.365
2019-01-07 13:00,2019-01-07 15:00,0.256,0.217,0.079,15.123
2019-01-07 14:00,2019-01-07 16:00,0.032,0.029,0.020,14.101
2019-01-07 15:00,2019-01-07 17:00,0,0,0,13.524
2019-01-07 16:00,2019-01-07 18:00,0,0,0,13.617
2019-01-07 17:00,2019-01-07 19:00,0,0,0,13.512
2019-01-07 18:00,2019-01-07 20:00,0,0,0,12.932
2019-01-07 19:00,2019-01-07 21:00,0,0,0,12.362
2019-01-07 20:00,2019-01-07 22:00,0,0,0,11.943
2019-01-07 21:00,2019-01-07 23:00,0,0,0,11.512
2019-01-07 22:00,2019-01-08 00:00,0,0,0,11.199
2019-01-07 23:00,2019-01-08 01:00,0,0,0,10.956
2019-01-08 00:00,2019-01-08 02:00,0,0,0,10.757
2019-01-08 01:00,2019-01-08 03:00,0,0,0,10.577
2019-01-08 02:00,2019-01-08 04:00,0,0,0,10.445
2019-01-08 03:00,2019-01-08 05:00,0,0,0,10.296
2019-01-08 04:00,2019-01-08 06:00,0,0.002,0.003,10.169
2019-01-08 05:00,2019-01-08 07:00,0.151,0.116,0.062,10.746
2019-01-08 06:00,2019-01-08 08:00,0.384,0.337,0.101,12.191
2019-01-08 07:00,2019-01-08 09:00,0.554,0.538,0.114,14.026
2019-01-08 08:00,2019-01-08 10:00,0.660,0.681,0.118,15.198
2019-01-08 09:00,2019-01-08 11:00,0.726,0.785,0.111,15.863
2019-01-08 10:00,2019-01-08 12:00,0.695,0.740,0.114,16.267
2019-01-08 11:00,2019-01-08 13:00,0.609,0.621,0.113,16.356
2019-01-08 12:00,2019-01-08 14:00,0.430,0.385,0.116,16.161
2019-01-08 13:00,2019-01-08 15:00,0.194,0.136,0.092,15.773
2019-01-08 14:00,2019-01-08 16:00,0.017,0.013,0.018,15.199
2019-01-08 15:00,2019-01-08 17:00,0,0,0,14.659
2019-01-08 16:00,2019-01-08 18:00,0,0,0,14.064
2019-01-08 17:00,2019-01-08 19:00,0,0,0,13.517
2019-01-08 18:00,2019-01-08 20:00,0,0,0,13.099
2019-01-08 19:00,2019-01-08 21:00,0,0,0,12.710
2019-01-08 20:00,2019-01-08 22:00,0,0,0,12.252
2019-01-08 21:00,2019-01-08 23:00,0,0,0,11.957
2019-01-08 22:00,2019-01-09 00:00,0,0,0,11.727
2019-01-08 23:00,2019-01-09 01:00,0,0,0,11.433
2019-01-09 00:00,2019-01-09 02:00,0,0,0,11.228
2019-01-09 01:00,2019-01-09 03:00,0,0,0,11.090
2019-01-09 02:00,2019-01-09 04:00,0,0,0,11.120
2019-01-09 03:00,2019-01-09 05:00,0,0,0,11.175
2019-01-09 04:00,2019-01-09 06:00,0,0.001,0.002,11.269
2019-01-09 05:00,2019-01-09 07:00,0.068,0.030,0.059,11.747
2019-01-09 06:00,2019-01-09 08:00,0.209,0.106,0.136,12.558
2019-01-09 07:00,2019-01-09 09:00,0.375,0.250,0.180,13.423
2019-01-09 08:00,2019-01-09 10:00,0.568,0.500,0.170,14.271
2019-01-09 09:00,2019-01-09 11:00,0.640,0.610,0.159,14.638
2019-01-09 10:00,2019-01-09 12:00,0.626,0.594,0.156,14.656
2019-01-09 11:00,2019-01-09 13:00,0.543,0.490,0.150,14.579
2019-01-09 12:00,2019-01-09 14:00,0.403,0.331,0.133,14.341
2019-01-09 13:00,2019-01-09 15:00,0.198,0.136,0.096,13.843
2019-01-09 14:00,2019-01-09 16:00,0.025,0.020,0.021,12.370
2019-01-09 15:00,2019-01-09 17:00,0,0,0,11.627
2019-01-09 16:00,2019-01-09 18:00,0,0,0,11.524
2019-01-09 17:00,2019-01-09 19:00,0,0,0,11.504
2019-01-09 18:00,2019-01-09 20:00,0,0,0,11.473
2019-01-09 19:00,2019-01-09 21:00,0,0,0,11.217
2019-01-09 20:00,2019-01-09 22:00,0,0,0,10.984
2019-01-09 21:00,2019-01-09 23:00,0,0,0,10.776
2019-01-09 22:00,2019-01-10 00:00,0,0,0,10.763
2019-01-09 23:00,2019-01-10 01:00,0,0,0,10.872
2019-01-10 00:00,2019-01-10 02:00,0,0,0,10.903
2019-01-10 01:00,2019-01-10 03:00,0,0,0,10.593
2019-01-10 02:00,2019-01-10 04:00,0,0,0,10.180
2019-01-10 03:00,2019-01-10 05:00,0,0,0,9.893
2019-01-10 04:00,2019-01-10 06:00,0,0.002,0.003,9.582
2019-01-10 05:00,2019-01-10 07:00,0.072,0.036,0.057,10.658
2019-01-10 06:00,2019-01-10 08:00,0.249,0.161,0.124,12.420
2019-01-10 07:00,2019-01-10 09:00,0.626,0.657,0.090,13.979
2019-01-10 08:00,2019-01-10 10:00,0.741,0.833,0.084,15.455
2019-01-10 09:00,2019-01-10 11:00,0.779,0.894,0.085,16.251
2019-01-10 10:00,2019-01-10 12:00,0.762,0.871,0.084,16.706
2019-01-10 11:00,2019-01-10 13:00,0.687,0.766,0.079,16.935
2019-01-10 12:00,2019-01-10 14:00,0.549,0.583,0.072,16.914
2019-01-10 13:00,2019-01-10 15:00,0.335,0.329,0.060,16.248
2019-01-10 14:00,2019-01-10 16:00,0.070,0.072,0.020,14.112
2019-01-10 15:00,2019-01-10 17:00,0,0,0,13.001
2019-01-10 16:00,2019-01-10 18:00,0,0,0,12.691
2019-01-10 17:00,2019-01-10 19:00,0,0,0,12.651
2019-01-10 18:00,2019-01-10 20:00,0,0,0,12.769
2019-01-10 19:00,2019-01-10 21:00,0,0,0,12.852
2019-01-10 20:00,2019-01-10 22:00,0,0,0,12.523
2019-01-10 21:00,2019-01-10 23:00,0,0,0,11.686
2019-01-10 22:00,2019-01-11 00:00,0,0,0,10.622
2019-01-10 23:00,2019-01-11 01:00,0,0,0,9.475
2019-01-11 00:00,2019-01-11 02:00,0,0,0,8.877
2019-01-11 01:00,2019-01-11 03:00,0,0,0,8.446
2019-01-11 02:00,2019-01-11 04:00,0,0,0,8.103
2019-01-11 03:00,2019-01-11 05:00,0,0,0,7.859
2019-01-11 04:00,2019-01-11 06:00,0.003,0.007,0.004,7.684
2019-01-11 05:00,2019-01-11 07:00,0.268,0.256,0.046,9.376
2019-01-11 06:00,2019-01-11 08:00,0.507,0.523,0.061,11.759
2019-01-11 07:00,2019-01-11 09:00,0.666,0.732,0.069,13.626
2019-01-11 08:00,2019-01-11 10:00,0.757,0.869,0.074,15.658
2019-01-11 09:00,2019-01-11 11:00,0.788,0.923,0.076,17.210
2019-01-11 10:00,2019-01-11 12:00,0.767,0.894,0.076,17.888
2019-01-11 11:00,2019-01-11 13:00,0.689,0.781,0.073,18.088
2019-01-11 12:00,2019-01-11 14:00,0.553,0.597,0.066,17.848
2019-01-11 13:00,2019-01-11 15:00,0.341,0.341,0.056,16.732
2019-01-11 14:00,2019-01-11 16:00,0.071,0.073,0.020,14.131
2019-01-11 15:00,2019-01-11 17:00,0,0,0,12.917
2019-01-11 16:00,2019-01-11 18:00,0,0,0,12.679
2019-01-11 17:00,2019-01-11 19:00,0,0,0,12.690
2019-01-11 18:00,2019-01-11 20:00,0,0,0,13.061
2019-01-11 19:00,2019-01-11 21:00,0,0,0,13.461
2019-01-11 20:00,2019-01-11 22:00,0,0,0,13.486
2019-01-11 21:00,2019-01-11 23:00,0,0,0,13.502
2019-01-11 22:00,2019-01-12 00:00,0,0,0,13.392
2019-01-11 23:00,2019-01-12 01:00,0,0,0,13.117
2019-01-12 00:00,2019-01-12 02:00,0,0,0,12.971
2019-01-12 01:00,2019-01-12 03:00,0,0,0,12.735
2019-01-12 02:00,2019-01-12 04:00,0,0,0,12.448
2019-01-12 03:00,2019-01-12 05:00,0,0,0,12.062
2019-01-12 04:00,2019-01-12 06:00,0.002,0.006,0.004,11.881
2019-01-12 05:00,2019-01-12 07:00,0.249,0.236,0.050,12.371
2019-01-12 06:00,2019-01-12 08:00,0.490,0.504,0.066,13.719
2019-01-12 07:00,2019-01-12 09:00,0.653,0.714,0.073,14.943
2019-01-12 08:00,2019-01-12 10:00,0.738,0.836,0.081,16.160
2019-01-12 09:00,2019-01-12 11:00,0.772,0.892,0.083,17.267
2019-01-12 10:00,2019-01-12 12:00,0.749,0.861,0.083,18.204
2019-01-12 11:00,2019-01-12 13:00,0.674,0.758,0.079,18.932
2019-01-12 12:00,2019-01-12 14:00,0.541,0.583,0.070,19.209
2019-01-12 13:00,2019-01-12 15:00,0.325,0.320,0.061,18.613
2019-01-12 14:00,2019-01-12 16:00,0.065,0.068,0.021,17.187
2019-01-12 15:00,2019-01-12 17:00,0,0,0,16.021
2019-01-12 16:00,2019-01-12 18:00,0,0,0,15.664
2019-01-12 17:00,2019-01-12 19:00,0,0,0,15.489
2019-01-12 18:00,2019-01-12 20:00,0,0,0,14.695
2019-01-12 19:00,2019-01-12 21:00,0,0,0,12.822
2019-01-12 20:00,2019-01-12 22:00,0,0,0,11.313
2019-01-12 21:00,2019-01-12 23:00,0,0,0,11.146
2019-01-12 22:00,2019-01-13 00:00,0,0,0,11.531
2019-01-12 23:00,2019-01-13 01:00,0,0,0,11.559
2019-01-13 00:00,2019-01-13 02:00,0,0,0,11.399
2019-01-13 01:00,2019-01-13 03:00,0,0,0,11.354
2019-01-13 02:00,2019-01-13 04:00,0,0,0,11.367
2019-01-13 03:00,2019-01-13 05:00,0,0,0,11.454
2019-01-13 04:00,2019-01-13 06:00,0,0.002,0.004,11.404
2019-01-13 05:00,2019-01-13 07:00,0.138,0.099,0.066,11.840
2019-01-13 06:00,2019-01-13 08:00,0.376,0.322,0.108,13.002
2019-01-13 07:00,2019-01-13 09:00,0.560,0.543,0.117,14.345
2019-01-13 08:00,2019-01-13 10:00,0.669,0.692,0.120,15.225
2019-01-13 09:00,2019-01-13 11:00,0.719,0.767,0.119,15.756
2019-01-13 10:00,2019-01-13 12:00,0.692,0.727,0.121,16.169
2019-01-13 11:00,2019-01-13 13:00,0.589,0.579,0.128,16.436
2019-01-13 12:00,2019-01-13 14:00,0.370,0.291,0.140,16.426
2019-01-13 13:00,2019-01-13 15:00,0.153,0.086,0.098,16.038
2019-01-13 14:00,2019-01-13 16:00,0.018,0.013,0.020,15.244
2019-01-13 15:00,2019-01-13 17:00,0,0,0,14.525
2019-01-13 16:00,2019-01-13 18:00,0,0,0,14.129
2019-01-13 17:00,2019-01-13 19:00,0,0,0,13.790
2019-01-13 18:00,2019-01-13 20:00,0,0,0,13.468
2019-01-13 19:00,2019-01-13 21:00,0,0,0,12.993
2019-01-13 20:00,2019-01-13 22:00,0,0,0,12.587
2019-01-13 21:00,2019-01-13 23:00,0,0,0,12.222
2019-01-13 22:00,2019-01-14 00:00,0,0,0,12.133
2019-01-13 23:00,2019-01-14 01:00,0,0,0,12.021
2019-01-14 00:00,2019-01-14 02:00,0,0,0,11.840
2019-01-14 01:00,2019-01-14 03:00,0,0,0,11.824
2019-01-14 02:00,2019-01-14 04:00,0,0,0,11.948
2019-01-14 03:00,2019-01-14 05:00,0,0,0,12.044
2019-01-14 04:00,2019-01-14 06:00,0,0,0,12.058
2019-01-14 05:00,2019-01-14 07:00,0.012,0.002,0.023,12.028
2019-01-14 06:00,2019-01-14 08:00,0.095,0.015,0.104,12.382
2019-01-14 07:00,2019-01-14 09:00,0.196,0.046,0.182,13.170
2019-01-14 08:00,2019-01-14 10:00,0.303,0.109,0.238,13.967
2019-01-14 09:00,2019-01-14 11:00,0.515,0.365,0.239,14.927
2019-01-14 10:00,2019-01-14 12:00,0.529,0.406,0.218,15.501
2019-01-14 11:00,2019-01-14 13:00,0.473,0.360,0.195,15.812
2019-01-14 12:00,2019-01-14 14:00,0.355,0.249,0.162,15.796
2019-01-14 13:00,2019-01-14 15:00,0.172,0.096,0.108,15.541
2019-01-14 14:00,2019-01-14 16:00,0.019,0.012,0.022,14.634
2019-01-14 15:00,2019-01-14 17:00,0,0,0,14.178
2019-01-14 16:00,2019-01-14 18:00,0,0,0,13.960
2019-01-14 17:00,2019-01-14 19:00,0,0,0,13.261
2019-01-14 18:00,2019-01-14 20:00,0,0,0,13.092
2019-01-14 19:00,2019-01-14 21:00,0,0,0,13.044
2019-01-14 20:00,2019-01-14 22:00,0,0,0,12.546
2019-01-14 21:00,2019-01-14 23:00,0,0,0,12.031
2019-01-14 22:00,2019-01-15 00:00,0,0,0,11.485
2019-01-14 23:00,2019-01-15 01:00,0,0,0,10.977
2019-01-15 00:00,2019-01-15 02:00,0,0,0,10.616
2019-01-15 01:00,2019-01-15 03:00,0,0,0,10.323
2019-01-15 02:00,2019-01-15 04:00,0,0,0,10.023
2019-01-15 03:00,2019-01-15 05:00,0,0,0,9.633
2019-01-15 04:00,2019-01-15 06:00,0.002,0.004,0.005,9.304
2019-01-15 05:00,2019-01-15 07:00,0.219,0.192,0.058,9.943
2019-01-15 06:00,2019-01-15 08:00,0.467,0.457,0.078,11.397
2019-01-15 07:00,2019-01-15 09:00,0.631,0.667,0.086,13.826
2019-01-15 08:00,2019-01-15 10:00,0.725,0.802,0.091,15.198
2019-01-15 09:00,2019-01-15 11:00,0.774,0.880,0.089,15.906
2019-01-15 10:00,2019-01-15 12:00,0.750,0.846,0.090,16.466
2019-01-15 11:00,2019-01-15 13:00,0.666,0.727,0.088,16.836
2019-01-15 12:00,2019-01-15 14:00,0.513,0.523,0.085,16.896
2019-01-15 13:00,2019-01-15 15:00,0.288,0.260,0.075,16.341
2019-01-15 14:00,2019-01-15 16:00,0.046,0.043,0.023,14.298
2019-01-15 15:00,2019-01-15 17:00,0,0,0,12.844
2019-01-15 16:00,2019-01-15 18:00,0,0,0,12.717
2019-01-15 17:00,2019-01-15 19:00,0,0,0,12.479
2019-01-15 18:00,2019-01-15 20:00,0,0,0,11.953
2019-01-15 19:00,2019-01-15 21:00,0,0,0,11.384
2019-01-15 20:00,2019-01-15 22:00,0,0,0,10.812
2019-01-15 21:00,2019-01-15 23:00,0,0,0,10.448
2019-01-15 22:00,2019-01-16 00:00,0,0,0,10.244
2019-01-15 23:00,2019-01-16 01:00,0,0,0,10.085
2019-01-16 00:00,2019-01-16 02:00,0,0,0,9.949
2019-01-16 01:00,2019-01-16 03:00,0,0,0,9.917
2019-01-16 02:00,2019-01-16 04:00,0,0,0,10.065
2019-01-16 03:00,2019-01-16 05:00,0,0,0,10.610
2019-01-16 04:00,2019-01-16 06:00,0,0.001,0.004,10.969
2019-01-16 05:00,2019-01-16 07:00,0.080,0.037,0.065,11.794
2019-01-16 06:00,2019-01-16 08:00,0.306,0.215,0.135,12.584
2019-01-16 07:00,2019-01-16 09:00,0.523,0.467,0.144,13.698
2019-01-16 08:00,2019-01-16 10:00,0.644,0.630,0.143,14.559
2019-01-16 09:00,2019-01-16 11:00,0.695,0.706,0.143,15.063
2019-01-16 10:00,2019-01-16 12:00,0.631,0.595,0.163,15.261
2019-01-16 11:00,2019-01-16 13:00,0.466,0.354,0.189,15.225
2019-01-16 12:00,2019-01-16 14:00,0.256,0.124,0.172,14.678
2019-01-16 13:00,2019-01-16 15:00,0.073,0.016,0.079,13.750
2019-01-16 14:00,2019-01-16 16:00,0.010,0.004,0.017,13.311
2019-01-16 15:00,2019-01-16 17:00,0,0,0,11.987
2019-01-16 16:00,2019-01-16 18:00,0,0,0,11.628
2019-01-16 17:00,2019-01-16 19:00,0,0,0,11.738
2019-01-16 18:00,2019-01-16 20:00,0,0,0,11.477
2019-01-16 19:00,2019-01-16 21:00,0,0,0,11.258
2019-01-16 20:00,2019-01-16 22:00,0,0,0,11.318
2019-01-16 21:00,2019-01-16 23:00,0,0,0,11.551
2019-01-16 22:00,2019-01-17 00:00,0,0,0,11.701
2019-01-16 23:00,2019-01-17 01:00,0,0,0,11.817
2019-01-17 00:00,2019-01-17 02:00,0,0,0,12.003
2019-01-17 01:00,2019-01-17 03:00,0,0,0,12.154
2019-01-17 02:00,2019-01-17 04:00,0,0,0,12.061
2019-01-17 03:00,2019-01-17 05:00,0,0,0,11.984
2019-01-17 04:00,2019-01-17 06:00,0,0.001,0.005,11.641
2019-01-17 05:00,2019-01-17 07:00,0.069,0.025,0.065,12.060
2019-01-17 06:00,2019-01-17 08:00,0.265,0.149,0.155,12.997
